TimeOffset,UpdateTime,ParentName,ParentConfirmedCount,ParentSuspectedCount,ParentCuredCount,ParentDeadCount,ParentTreatingCount,ParentCuredRate,ParentDeadRate,ParentTreatingRate,ParentDeadDivideCured,ParentCuredDivideDead,ParentConfirmedNorm,ParentSuspectedNorm,ParentCuredNorm,ParentDeadNorm,ParentTreatingNorm,ParentDeadDivideCuredNorm,ParentCuredDivideDeadNorm,ParentTatalConfirmedNorm,ParentTatalSuspectedNorm,ParentTatalCuredNorm,ParentTatalDeadNorm,ParentTatalTreatingNorm
0.8333333,"2003-04-22 20:00",湖北,1,7,,,,,,,,,0.1428571,,,,,,,0.0001877229,1.75,,,
2.833333,"2003-04-24 20:00",湖北,1,10,0,0,1,0,0,1,,,0.1428571,,0,0,0.1428571,,,0.0001877229,2.5,0,0,0.0005022602
5.416667,"2003-04-27 10:00",湖北,2,13,0,0,2,0,0,1,,,0.2857143,,0,0,0.2857143,,,0.0003754458,3.25,0,0,0.00100452
7.416667,"2003-04-29 10:00",湖北,3,15,0,0,3,0,0,1,,,0.4285714,,0,0,0.4285714,,,0.0005631688,3.75,0,0,0.001506781
9.416667,"2003-05-01 10:00",湖北,3,16,0,0,3,0,0,1,,,0.4285714,,0,0,0.4285714,,,0.0005631688,4,0,0,0.001506781
13.41667,"2003-05-05 10:00",湖北,4,14,0,0,4,0,0,1,,,0.5714286,,0,0,0.5714286,,,0.0007508917,3.5,0,0,0.002009041
14.41667,"2003-05-06 10:00",湖北,6,15,0,0,6,0,0,1,,,0.8571429,,0,0,0.8571429,,,0.001126338,3.75,0,0,0.003013561
15.41667,"2003-05-07 10:00",湖北,6,14,0,0,6,0,0,1,,,0.8571429,,0,0,0.8571429,,,0.001126338,3.5,0,0,0.003013561
16.41667,"2003-05-08 10:00",湖北,6,14,0,0,6,0,0,1,,,0.8571429,,0,0,0.8571429,,,0.001126338,3.5,0,0,0.003013561
18.41667,"2003-05-10 10:00",湖北,6,15,0,0,6,0,0,1,,,0.8571429,,0,0,0.8571429,,,0.001126338,3.75,0,0,0.003013561
20.41667,"2003-05-12 10:00",湖北,6,14,0,0,6,0,0,1,,,0.8571429,,0,0,0.8571429,,,0.001126338,3.5,0,0,0.003013561
22.41667,"2003-05-14 10:00",湖北,6,15,0,0,6,0,0,1,,,0.8571429,,0,0,0.8571429,,,0.001126338,3.75,0,0,0.003013561
24.41667,"2003-05-16 10:00",湖北,6,15,0,0,6,0,0,1,,,0.8571429,,0,0,0.8571429,,,0.001126338,3.75,0,0,0.003013561
26.41667,"2003-05-18 10:00",湖北,6,17,0,0,6,0,0,1,,,0.8571429,,0,0,0.8571429,,,0.001126338,4.25,0,0,0.003013561
27.41667,"2003-05-19 10:00",湖北,7,16,0,0,7,0,0,1,,,1,,0,0,1,,,0.00131406,4,0,0,0.003515821
28.41667,"2003-05-20 10:00",湖北,7,17,0,0,7,0,0,1,,,1,,0,0,1,,,0.00131406,4.25,0,0,0.003515821
29.41667,"2003-05-21 10:00",湖北,7,17,0,0,7,0,0,1,,,1,,0,0,1,,,0.00131406,4.25,0,0,0.003515821
30.41667,"2003-05-22 10:00",湖北,7,17,1,0,6,0.1428571,0,0.8571429,0,,1,,0.1666667,0,0.8571429,0,,0.00131406,4.25,0.0002016536,0,0.003013561
31.41667,"2003-05-23 10:00",湖北,7,17,3,0,4,0.4285714,0,0.5714286,0,,1,,0.5,0,0.5714286,0,,0.00131406,4.25,0.0006049607,0,0.002009041
32.41667,"2003-05-24 10:00",湖北,7,15,3,0,4,0.4285714,0,0.5714286,0,,1,,0.5,0,0.5714286,0,,0.00131406,3.75,0.0006049607,0,0.002009041
33.41667,"2003-05-25 10:00",湖北,7,15,4,1,2,0.5714286,0.1428571,0.2857143,0.25,4,1,,0.6666667,1,0.2857143,1,0,0.00131406,3.75,0.0008066142,0.00286533,0.00100452
35.41667,"2003-05-27 10:00",湖北,7,12,4,1,2,0.5714286,0.1428571,0.2857143,0.25,4,1,,0.6666667,1,0.2857143,1,0,0.00131406,3,0.0008066142,0.00286533,0.00100452
36.41667,"2003-05-28 10:00",湖北,7,13,4,1,2,0.5714286,0.1428571,0.2857143,0.25,4,1,,0.6666667,1,0.2857143,1,0,0.00131406,3.25,0.0008066142,0.00286533,0.00100452
37.41667,"2003-05-29 10:00",湖北,7,12,4,1,2,0.5714286,0.1428571,0.2857143,0.25,4,1,,0.6666667,1,0.2857143,1,0,0.00131406,3,0.0008066142,0.00286533,0.00100452
40.41667,"2003-06-01 10:00",湖北,7,7,4,1,2,0.5714286,0.1428571,0.2857143,0.25,4,1,,0.6666667,1,0.2857143,1,0,0.00131406,1.75,0.0008066142,0.00286533,0.00100452
41.41667,"2003-06-02 10:00",湖北,7,7,5,1,1,0.7142857,0.1428571,0.1428571,0.2,5,1,,0.8333333,1,0.1428571,0.8,0.5,0.00131406,1.75,0.001008268,0.00286533,0.0005022602
42.41667,"2003-06-03 10:00",湖北,7,5,5,1,1,0.7142857,0.1428571,0.1428571,0.2,5,1,,0.8333333,1,0.1428571,0.8,0.5,0.00131406,1.25,0.001008268,0.00286533,0.0005022602
116.4167,"2003-08-16 10:00",湖北,7,,6,1,0,0.8571429,0.1428571,0,0.1666667,6,1,,1,1,0,0.6666667,1,0.00131406,,0.001209921,0.00286533,0
