TimeOffset,UpdateTime,ParentName,ParentConfirmedCount,ParentSuspectedCount,ParentCuredCount,ParentDeadCount,ParentTreatingCount,ParentCuredRate,ParentDeadRate,ParentTreatingRate,ParentDeadDivideCured,ParentCuredDivideDead,ParentConfirmedNorm,ParentSuspectedNorm,ParentCuredNorm,ParentDeadNorm,ParentTreatingNorm,ParentDeadDivideCuredNorm,ParentCuredDivideDeadNorm,ParentTatalConfirmedNorm,ParentTatalSuspectedNorm,ParentTatalCuredNorm,ParentTatalDeadNorm,ParentTatalTreatingNorm
0.8333333,"2003-04-22 20:00",甘肃,2,2,,,,,,,,,0.25,,,,,,,0.0003754458,0.5,,,
2.833333,"2003-04-24 20:00",甘肃,2,2,0,0,2,0,0,1,,,0.25,,0,0,0.2857143,,,0.0003754458,0.5,0,0,0.00100452
5.416667,"2003-04-27 10:00",甘肃,2,2,0,0,2,0,0,1,,,0.25,,0,0,0.2857143,,,0.0003754458,0.5,0,0,0.00100452
7.416667,"2003-04-29 10:00",甘肃,3,3,0,1,2,0,0.3333333,0.6666667,,0,0.375,,0,1,0.2857143,,0,0.0005631688,0.75,0,0.00286533,0.00100452
9.416667,"2003-05-01 10:00",甘肃,3,2,0,1,2,0,0.3333333,0.6666667,,0,0.375,,0,1,0.2857143,,0,0.0005631688,0.5,0,0.00286533,0.00100452
13.41667,"2003-05-05 10:00",甘肃,5,2,0,1,4,0,0.2,0.8,,0,0.625,,0,1,0.5714286,,0,0.0009386146,0.5,0,0.00286533,0.002009041
14.41667,"2003-05-06 10:00",甘肃,6,2,0,1,5,0,0.1666667,0.8333333,,0,0.75,,0,1,0.7142857,,0,0.001126338,0.5,0,0.00286533,0.002511301
15.41667,"2003-05-07 10:00",甘肃,6,3,0,1,5,0,0.1666667,0.8333333,,0,0.75,,0,1,0.7142857,,0,0.001126338,0.75,0,0.00286533,0.002511301
16.41667,"2003-05-08 10:00",甘肃,6,3,0,1,5,0,0.1666667,0.8333333,,0,0.75,,0,1,0.7142857,,0,0.001126338,0.75,0,0.00286533,0.002511301
18.41667,"2003-05-10 10:00",甘肃,7,3,0,1,6,0,0.1428571,0.8571429,,0,0.875,,0,1,0.8571429,,0,0.00131406,0.75,0,0.00286533,0.003013561
20.41667,"2003-05-12 10:00",甘肃,8,2,0,1,7,0,0.125,0.875,,0,1,,0,1,1,,0,0.001501783,0.5,0,0.00286533,0.003515821
22.41667,"2003-05-14 10:00",甘肃,8,2,0,1,7,0,0.125,0.875,,0,1,,0,1,1,,0,0.001501783,0.5,0,0.00286533,0.003515821
24.41667,"2003-05-16 10:00",甘肃,8,1,1,1,6,0.125,0.125,0.75,1,1,1,,0.1428571,1,0.8571429,1,0.1428571,0.001501783,0.25,0.0002016536,0.00286533,0.003013561
26.41667,"2003-05-18 10:00",甘肃,8,1,1,1,6,0.125,0.125,0.75,1,1,1,,0.1428571,1,0.8571429,1,0.1428571,0.001501783,0.25,0.0002016536,0.00286533,0.003013561
27.41667,"2003-05-19 10:00",甘肃,8,1,1,1,6,0.125,0.125,0.75,1,1,1,,0.1428571,1,0.8571429,1,0.1428571,0.001501783,0.25,0.0002016536,0.00286533,0.003013561
28.41667,"2003-05-20 10:00",甘肃,8,0,1,1,6,0.125,0.125,0.75,1,1,1,,0.1428571,1,0.8571429,1,0.1428571,0.001501783,0,0.0002016536,0.00286533,0.003013561
29.41667,"2003-05-21 10:00",甘肃,8,0,2,1,5,0.25,0.125,0.625,0.5,2,1,,0.2857143,1,0.7142857,0.4166667,0.2857143,0.001501783,0,0.0004033071,0.00286533,0.002511301
30.41667,"2003-05-22 10:00",甘肃,8,0,2,1,5,0.25,0.125,0.625,0.5,2,1,,0.2857143,1,0.7142857,0.4166667,0.2857143,0.001501783,0,0.0004033071,0.00286533,0.002511301
31.41667,"2003-05-23 10:00",甘肃,8,0,2,1,5,0.25,0.125,0.625,0.5,2,1,,0.2857143,1,0.7142857,0.4166667,0.2857143,0.001501783,0,0.0004033071,0.00286533,0.002511301
32.41667,"2003-05-24 10:00",甘肃,8,0,2,1,5,0.25,0.125,0.625,0.5,2,1,,0.2857143,1,0.7142857,0.4166667,0.2857143,0.001501783,0,0.0004033071,0.00286533,0.002511301
33.41667,"2003-05-25 10:00",甘肃,8,0,3,1,4,0.375,0.125,0.5,0.3333333,3,1,,0.4285714,1,0.5714286,0.2222222,0.4285714,0.001501783,0,0.0006049607,0.00286533,0.002009041
35.41667,"2003-05-27 10:00",甘肃,8,0,4,1,3,0.5,0.125,0.375,0.25,4,1,,0.5714286,1,0.4285714,0.125,0.5714286,0.001501783,0,0.0008066142,0.00286533,0.001506781
36.41667,"2003-05-28 10:00",甘肃,8,0,4,1,3,0.5,0.125,0.375,0.25,4,1,,0.5714286,1,0.4285714,0.125,0.5714286,0.001501783,0,0.0008066142,0.00286533,0.001506781
37.41667,"2003-05-29 10:00",甘肃,8,0,4,1,3,0.5,0.125,0.375,0.25,4,1,,0.5714286,1,0.4285714,0.125,0.5714286,0.001501783,0,0.0008066142,0.00286533,0.001506781
116.4167,"2003-08-16 10:00",甘肃,8,,7,1,0,0.875,0.125,0,0.1428571,7,1,,1,1,0,0,1,0.001501783,,0.001411575,0.00286533,0
