TimeOffset,UpdateTime,ParentName,ParentConfirmedCount,ParentSuspectedCount,ParentCuredCount,ParentDeadCount,ParentTreatingCount,ParentCuredRate,ParentDeadRate,ParentTreatingRate,ParentDeadDivideCured,ParentCuredDivideDead,ParentConfirmedNorm,ParentSuspectedNorm,ParentCuredNorm,ParentDeadNorm,ParentTreatingNorm,ParentDeadDivideCuredNorm,ParentCuredDivideDeadNorm,ParentTatalConfirmedNorm,ParentTatalSuspectedNorm,ParentTatalCuredNorm,ParentTatalDeadNorm,ParentTatalTreatingNorm
0.8333333,"2003-04-22 20:00",广东,1344,83,1146,49,149,0.8526786,0.03645833,0.1108631,0.04275742,23.38775,0.8888889,,0.7881706,0.8448276,0.8922155,0.7286312,0.2503542,0.2522996,20.75,0.231095,0.1404011,0.07483677
2.833333,"2003-04-24 20:00",广东,1374,127,1173,50,151,0.8537118,0.0363901,0.1098981,0.04262575,23.46,0.9087301,,0.80674,0.862069,0.9041916,0.6996558,0.2779418,0.2579313,31.75,0.2365396,0.1432665,0.07584129
5.416667,"2003-04-27 10:00",广东,1382,202,1185,51,146,0.857453,0.03690304,0.105644,0.04303797,23.23529,0.9140211,,0.8149931,0.8793104,0.8742515,0.7903703,0.1921352,0.2594331,50.5,0.2389595,0.1461318,0.07332999
7.416667,"2003-04-29 10:00",广东,1399,277,1201,51,147,0.8584703,0.03645461,0.1050751,0.04246461,23.54902,0.9252645,,0.8259972,0.8793104,0.8802395,0.6641967,0.3119352,0.2626244,69.25,0.2421859,0.1461318,0.07383224
9.416667,"2003-05-01 10:00",广东,1412,196,1206,51,155,0.8541077,0.03611898,0.1097734,0.04228856,23.64706,0.9338624,,0.8294361,0.8793104,0.9281437,0.6254535,0.349373,0.2650648,49,0.2431942,0.1461318,0.07785033
13.41667,"2003-05-05 10:00",广东,1453,361,1245,54,154,0.8568479,0.03716449,0.1059876,0.0433735,23.05556,0.9609789,,0.8562586,0.9310345,0.9221557,0.8642054,0.1234993,0.2727614,90.25,0.2510587,0.1547278,0.07734807
14.41667,"2003-05-06 10:00",广东,1465,389,1251,55,159,0.8539249,0.03754266,0.1085324,0.04396483,22.74545,0.9689153,,0.8603851,0.9482759,0.9520958,0.9943345,0.005083137,0.2750141,97.25,0.2522686,0.1575931,0.07985937
15.41667,"2003-05-07 10:00",广东,1478,403,1256,55,167,0.849797,0.03721245,0.1129905,0.04378981,22.83636,0.9775133,,0.863824,0.9482759,1,0.9558191,0.03979764,0.2774545,100.75,0.2532769,0.1575931,0.08387745
16.41667,"2003-05-08 10:00",广东,1485,419,1273,56,156,0.8572391,0.03771044,0.1050505,0.04399057,22.73214,0.9821429,,0.8755158,0.9655172,0.9341317,1,0,0.2787685,104.75,0.256705,0.1604584,0.07835259
18.41667,"2003-05-10 10:00",广东,1504,422,1305,56,143,0.8676862,0.03723404,0.09507979,0.04291188,23.30357,0.994709,,0.8975241,0.9655172,0.8562874,0.7626213,0.2182078,0.2823353,105.5,0.2631579,0.1604584,0.0718232
20.41667,"2003-05-12 10:00",广东,1509,426,1319,56,134,0.8740888,0.03711067,0.08880053,0.04245641,23.55357,0.9980159,,0.9071527,0.9655172,0.8023952,0.6623906,0.3136738,0.2832739,106.5,0.265981,0.1604584,0.06730286
22.41667,"2003-05-14 10:00",广东,1510,415,1327,56,127,0.878808,0.03708609,0.08410596,0.04220045,23.69643,0.9986773,,0.9126548,0.9655172,0.760479,0.6060655,0.3682255,0.2834616,103.75,0.2675943,0.1604584,0.06378704
24.41667,"2003-05-16 10:00",广东,1515,320,1353,56,106,0.8930693,0.0369637,0.06996699,0.04138951,24.16072,1.001984,,0.9305364,0.9655172,0.6347305,0.4276082,0.5455199,0.2844002,80,0.2728373,0.1604584,0.05323958
26.41667,"2003-05-18 10:00",广东,1514,257,1363,56,95,0.9002642,0.03698811,0.06274769,0.04108584,24.33928,1.001323,,0.9374141,0.9655172,0.5688623,0.3607831,0.6137093,0.2842125,64.25,0.2748538,0.1604584,0.04771472
27.41667,"2003-05-19 10:00",广东,1514,220,1388,56,70,0.9167768,0.03698811,0.04623514,0.04034582,24.78572,1.001323,,0.954608,0.9655172,0.4191617,0.1979346,0.7841848,0.2842125,55,0.2798951,0.1604584,0.03515821
28.41667,"2003-05-20 10:00",广东,1514,173,1415,56,43,0.9346103,0.03698811,0.02840159,0.03957597,25.26786,1.001323,,0.9731774,0.9655172,0.257485,0.02852126,0.9682972,0.2842125,43.25,0.2853398,0.1604584,0.02159719
29.41667,"2003-05-21 10:00",广东,1513,130,1419,56,38,0.9378718,0.03701256,0.02511567,0.03946441,25.33928,1.000661,,0.9759285,0.9655172,0.2275449,0.003971055,0.9955731,0.2840248,32.5,0.2861464,0.1604584,0.01908589
30.41667,"2003-05-22 10:00",广东,1513,112,1423,57,33,0.9405155,0.0376735,0.02181097,0.04005622,24.96491,1.000661,,0.9786795,0.9827586,0.1976048,0.1342043,0.8526138,0.2840248,28,0.286953,0.1633238,0.01657459
