TimeOffset,UpdateTime,ParentName,ParentConfirmedCount,ParentSuspectedCount,ParentCuredCount,ParentDeadCount,ParentTreatingCount,ParentCuredRate,ParentDeadRate,ParentTreatingRate,ParentDeadDivideCured,ParentCuredDivideDead,ParentConfirmedNorm,ParentSuspectedNorm,ParentCuredNorm,ParentDeadNorm,ParentTreatingNorm,ParentDeadDivideCuredNorm,ParentCuredDivideDeadNorm,ParentTatalConfirmedNorm,ParentTatalSuspectedNorm,ParentTatalCuredNorm,ParentTatalDeadNorm,ParentTatalTreatingNorm
0.8333333,"2003-04-22 20:00",吉林,7,2,,,,,,,,,0.2,,,,,,,0.00131406,0.5,,,
2.833333,"2003-04-24 20:00",吉林,7,7,0,0,7,0,0,1,,,0.2,,0,0,0.28,,,0.00131406,1.75,0,0,0.003515821
5.416667,"2003-04-27 10:00",吉林,7,3,0,0,7,0,0,1,,,0.2,,0,0,0.28,,,0.00131406,0.75,0,0,0.003515821
7.416667,"2003-04-29 10:00",吉林,7,3,0,0,7,0,0,1,,,0.2,,0,0,0.28,,,0.00131406,0.75,0,0,0.003515821
9.416667,"2003-05-01 10:00",吉林,9,4,0,1,8,0,0.1111111,0.8888889,,0,0.2571429,,0,0.1666667,0.32,,0,0.001689506,1,0,0.00286533,0.004018081
13.41667,"2003-05-05 10:00",吉林,21,9,0,2,19,0,0.0952381,0.9047619,,0,0.6,,0,0.3333333,0.76,,0,0.003942181,2.25,0,0.005730659,0.009542943
14.41667,"2003-05-06 10:00",吉林,23,7,0,2,21,0,0.08695652,0.9130435,,0,0.6571429,,0,0.3333333,0.84,,0,0.004317627,1.75,0,0.005730659,0.01054746
15.41667,"2003-05-07 10:00",吉林,25,7,0,2,23,0,0.08,0.92,,0,0.7142857,,0,0.3333333,0.92,,0,0.004693073,1.75,0,0.005730659,0.01155198
16.41667,"2003-05-08 10:00",吉林,26,7,0,3,23,0,0.1153846,0.8846154,,0,0.7428572,,0,0.5,0.92,,0,0.004880796,1.75,0,0.008595988,0.01155198
18.41667,"2003-05-10 10:00",吉林,26,7,0,4,22,0,0.1538462,0.8461539,,0,0.7428572,,0,0.6666667,0.88,,0,0.004880796,1.75,0,0.01146132,0.01104972
