TimeOffset,UpdateTime,ParentName,ParentConfirmedCount,ParentSuspectedCount,ParentCuredCount,ParentDeadCount,ParentTreatingCount,ParentCuredRate,ParentDeadRate,ParentTreatingRate,ParentDeadDivideCured,ParentCuredDivideDead,ParentConfirmedNorm,ParentSuspectedNorm,ParentCuredNorm,ParentDeadNorm,ParentTreatingNorm,ParentDeadDivideCuredNorm,ParentCuredDivideDeadNorm,ParentTatalConfirmedNorm,ParentTatalSuspectedNorm,ParentTatalCuredNorm,ParentTatalDeadNorm,ParentTatalTreatingNorm
0.8333333,"2003-04-22 20:00",北京,693,782,55,35,603,0.07936508,0.05050505,0.8701299,0.6363636,1.571429,0.2748909,,0.02369668,0.1813471,0.3028629,0.7202448,0.03655569,0.130092,195.5,0.01109095,0.1002865,0.3028629
2.833333,"2003-04-24 20:00",北京,877,954,73,42,762,0.08323831,0.04789054,0.8688712,0.5753425,1.738095,0.3478778,,0.03145196,0.2176166,0.3827223,0.640799,0.05191506,0.164633,238.5,0.01472071,0.1203438,0.3827223
5.416667,"2003-04-27 10:00",北京,1114,1191,78,56,980,0.07001796,0.0502693,0.8797128,0.7179487,1.392857,0.4418882,,0.03360621,0.2901554,0.492215,0.8264636,0.02009925,0.2091233,297.75,0.01572898,0.1604584,0.492215
7.416667,"2003-04-29 10:00",北京,1347,1358,83,66,1198,0.06161841,0.04899777,0.8893838,0.7951807,1.257576,0.5343118,,0.03576045,0.3419689,0.6017077,0.9270148,0.007632234,0.2528628,339.5,0.01673725,0.1891118,0.6017077
9.416667,"2003-05-01 10:00",北京,1553,1415,100,82,1371,0.0643915,0.05280103,0.8828075,0.82,1.219512,0.6160254,,0.04308488,0.4248705,0.6885987,0.9593279,0.004124446,0.2915337,353.75,0.02016536,0.234957,0.6885987
13.41667,"2003-05-05 10:00",北京,1897,1510,121,103,1673,0.06378493,0.05429626,0.8819188,0.8512397,1.174757,0.7524792,,0.0521327,0.5336788,0.8402812,1,0,0.3561104,377.5,0.02440008,0.2951289,0.8402812
14.41667,"2003-05-06 10:00",北京,1960,1523,134,107,1719,0.06836735,0.05459184,0.8770408,0.7985075,1.252337,0.7774693,,0.05773374,0.5544041,0.8633853,0.9313459,0.007149405,0.3679369,380.75,0.02702158,0.3065903,0.8633853
15.41667,"2003-05-07 10:00",北京,2049,1514,141,110,1798,0.06881405,0.05368472,0.8775012,0.7801418,1.281818,0.8127727,,0.06074968,0.5699482,0.9030638,0.907435,0.00986632,0.3846443,378.5,0.02843315,0.3151862,0.9030638
16.41667,"2003-05-08 10:00",北京,2136,1486,152,112,1872,0.07116105,0.05243446,0.8764045,0.7368421,1.357143,0.8472828,,0.06548902,0.5803109,0.940231,0.8510615,0.01680795,0.4009762,371.5,0.03065134,0.3209169,0.940231
18.41667,"2003-05-10 10:00",北京,2227,1397,175,116,1936,0.07858105,0.05208801,0.8693309,0.6628571,1.508621,0.8833796,,0.07539853,0.6010363,0.9723757,0.7547377,0.03076757,0.4180589,349.25,0.03528937,0.3323782,0.9723757
20.41667,"2003-05-12 10:00",北京,2304,1378,203,129,1972,0.08810764,0.05598958,0.8559028,0.635468,1.573643,0.913923,,0.0874623,0.6683938,0.9904571,0.7190787,0.03675981,0.4325136,344.5,0.04093567,0.3696275,0.9904571
22.41667,"2003-05-14 10:00",北京,2370,1308,252,139,1979,0.1063291,0.05864979,0.8350211,0.5515873,1.81295,0.9401031,,0.1085739,0.7202073,0.9939729,0.6098713,0.05881334,0.4449033,327,0.0508167,0.3982808,0.9939729
24.41667,"2003-05-16 10:00",北京,2405,1265,273,141,1991,0.1135135,0.05862786,0.8278586,0.5164835,1.93617,0.9539865,,0.1176217,0.73057,1,0.5641684,0.07016888,0.4514736,316.25,0.05505142,0.4040115,1
26.41667,"2003-05-18 10:00",北京,2434,1250,332,147,1955,0.136401,0.06039441,0.8032046,0.4427711,2.258503,0.9654899,,0.1430418,0.761658,0.9819186,0.4681993,0.09987386,0.4569176,312.5,0.06694898,0.4212034,0.9819186
27.41667,"2003-05-19 10:00",北京,2437,1249,349,150,1938,0.1432089,0.06155109,0.79524,0.4297994,2.326667,0.9666799,,0.1503662,0.7772021,0.9733802,0.4513111,0.1061555,0.4574808,312.25,0.07037709,0.4297994,0.9733802
28.41667,"2003-05-20 10:00",北京,2444,1225,395,154,1895,0.1616203,0.06301146,0.7753683,0.3898734,2.564935,0.9694566,,0.1701853,0.7979274,0.951783,0.3993298,0.1281134,0.4587948,306.25,0.07965316,0.4412608,0.951783
29.41667,"2003-05-21 10:00",北京,2444,1221,447,156,1841,0.1828969,0.06382979,0.7532733,0.3489933,2.865385,0.9694566,,0.1925894,0.8082902,0.924661,0.3461065,0.1558017,0.4587948,305.25,0.09013914,0.4469914,0.924661
30.41667,"2003-05-22 10:00",北京,2456,1205,528,158,1770,0.2149837,0.06433225,0.7206841,0.2992424,3.341772,0.9742166,,0.2274881,0.8186529,0.8890005,0.281334,0.1997037,0.4610475,301.25,0.1064731,0.4527221,0.8890005
31.41667,"2003-05-23 10:00",北京,2465,1179,582,160,1723,0.2361055,0.06490872,0.6989858,0.2749141,3.6375,0.9777866,,0.250754,0.8290156,0.8653943,0.24966,0.2269569,0.462737,294.75,0.1173624,0.4584527,0.8653943
32.41667,"2003-05-24 10:00",北京,2490,1134,667,163,1660,0.2678715,0.06546184,0.6666667,0.2443778,4.092024,0.9877033,,0.2873761,0.8445596,0.8337519,0.2099036,0.2688441,0.4674301,283.5,0.1345029,0.4670487,0.8337519
33.41667,"2003-05-25 10:00",北京,2499,1105,704,167,1628,0.2817127,0.06682673,0.6514606,0.2372159,4.215569,0.9912733,,0.3033175,0.865285,0.8176796,0.2005793,0.2802294,0.4691196,276.25,0.1419641,0.47851,0.8176796
35.41667,"2003-05-27 10:00",北京,2512,1005,828,172,1512,0.3296178,0.06847133,0.6019108,0.2077295,4.813953,0.99643,,0.3567428,0.8911917,0.7594174,0.1621898,0.3353743,0.47156,251.25,0.1669692,0.4928367,0.7594174
36.41667,"2003-05-28 10:00",北京,2514,941,866,175,1473,0.3444709,0.06961019,0.5859188,0.2020785,4.948571,0.9972233,,0.373115,0.9067358,0.7398292,0.1548326,0.3477801,0.4719354,235.25,0.174632,0.5014327,0.7398292
37.41667,"2003-05-29 10:00",北京,2517,803,928,176,1413,0.3686929,0.06992451,0.5613826,0.1896552,5.272727,0.9984133,,0.3998277,0.9119171,0.7096936,0.1386581,0.3776531,0.4724986,200.75,0.1871345,0.504298,0.7096936
40.41667,"2003-06-01 10:00",北京,2522,739,1124,181,1217,0.445678,0.07176844,0.4825535,0.161032,6.209945,1.000397,,0.484274,0.9378238,0.6112506,0.1013926,0.4640234,0.4734372,184.75,0.2266586,0.5186247,0.6112506
41.41667,"2003-06-02 10:00",北京,2522,734,1157,181,1184,0.4587629,0.07176844,0.4694687,0.1564391,6.392265,1.000397,,0.498492,0.9378238,0.594676,0.09541284,0.4808254,0.4734372,183.5,0.2333132,0.5186247,0.594676
