TimeOffset,UpdateTime,ParentName,ParentConfirmedCount,ParentSuspectedCount,ParentCuredCount,ParentDeadCount,ParentTreatingCount,ParentCuredRate,ParentDeadRate,ParentTreatingRate,ParentDeadDivideCured,ParentCuredDivideDead,ParentConfirmedNorm,ParentSuspectedNorm,ParentCuredNorm,ParentDeadNorm,ParentTreatingNorm,ParentDeadDivideCuredNorm,ParentCuredDivideDeadNorm,ParentTatalConfirmedNorm,ParentTatalSuspectedNorm,ParentTatalCuredNorm,ParentTatalDeadNorm,ParentTatalTreatingNorm
0.8333333,"2003-04-22 20:00",辽宁,1,,,,,,,,,,0.1428571,,,,,,,0.0001877229,,,,
2.833333,"2003-04-24 20:00",辽宁,1,0,0,0,1,0,0,1,,,0.1428571,,0,0,0.25,,,0.0001877229,0,0,0,0.0005022602
5.416667,"2003-04-27 10:00",辽宁,1,2,0,0,1,0,0,1,,,0.1428571,,0,0,0.25,,,0.0001877229,0.5,0,0,0.0005022602
7.416667,"2003-04-29 10:00",辽宁,1,4,0,0,1,0,0,1,,,0.1428571,,0,0,0.25,,,0.0001877229,1,0,0,0.0005022602
9.416667,"2003-05-01 10:00",辽宁,1,4,0,0,1,0,0,1,,,0.1428571,,0,0,0.25,,,0.0001877229,1,0,0,0.0005022602
13.41667,"2003-05-05 10:00",辽宁,1,4,0,0,1,0,0,1,,,0.1428571,,0,0,0.25,,,0.0001877229,1,0,0,0.0005022602
14.41667,"2003-05-06 10:00",辽宁,1,4,0,0,1,0,0,1,,,0.1428571,,0,0,0.25,,,0.0001877229,1,0,0,0.0005022602
15.41667,"2003-05-07 10:00",辽宁,1,4,0,0,1,0,0,1,,,0.1428571,,0,0,0.25,,,0.0001877229,1,0,0,0.0005022602
16.41667,"2003-05-08 10:00",辽宁,2,3,0,0,2,0,0,1,,,0.2857143,,0,0,0.5,,,0.0003754458,0.75,0,0,0.00100452
18.41667,"2003-05-10 10:00",辽宁,2,3,0,0,2,0,0,1,,,0.2857143,,0,0,0.5,,,0.0003754458,0.75,0,0,0.00100452
20.41667,"2003-05-12 10:00",辽宁,3,5,0,0,3,0,0,1,,,0.4285714,,0,0,0.75,,,0.0005631688,1.25,0,0,0.001506781
22.41667,"2003-05-14 10:00",辽宁,3,5,0,0,3,0,0,1,,,0.4285714,,0,0,0.75,,,0.0005631688,1.25,0,0,0.001506781
