TimeOffset,UpdateTime,ParentName,ParentConfirmedCount,ParentSuspectedCount,ParentCuredCount,ParentDeadCount,ParentTreatingCount,ParentCuredRate,ParentDeadRate,ParentTreatingRate,ParentDeadDivideCured,ParentCuredDivideDead,ParentConfirmedNorm,ParentSuspectedNorm,ParentCuredNorm,ParentDeadNorm,ParentTreatingNorm,ParentDeadDivideCuredNorm,ParentCuredDivideDeadNorm,ParentTatalConfirmedNorm,ParentTatalSuspectedNorm,ParentTatalCuredNorm,ParentTatalDeadNorm,ParentTatalTreatingNorm
116.4167,"2003-08-16 10:00",安徽,10,,10,0,0,1,0,0,0,,1,,1,,0,,,0.001877229,,0.002016535,0,0
116.4167,"2003-08-16 10:00",北京,2521,,2321,193,7,0.9206664,0.07655692,0.002776676,0.08315381,12.02591,1,,1,1,0.003515821,0,1,0.4732495,,0.4680379,0.5530086,0.003515821
116.4167,"2003-08-16 10:00",福建,3,,3,0,0,1,0,0,0,,1,,1,,0,,,0.0005631688,,0.0006049607,0,0
116.4167,"2003-08-16 10:00",甘肃,8,,7,1,0,0.875,0.125,0,0.1428571,7,1,,1,1,0,0,1,0.001501783,,0.001411575,0.00286533,0
116.4167,"2003-08-16 10:00",广东,1512,,1454,58,0,0.9616402,0.03835979,0,0.03988996,25.06897,1,,1,1,0,0.09761712,0.8923481,0.2838371,,0.2932043,0.1661891,0
116.4167,"2003-08-16 10:00",广西,22,,19,3,0,0.8636364,0.1363636,0,0.1578947,6.333333,1,,1,1,0,0,1,0.004129904,,0.003831418,0.008595988,0
116.4167,"2003-08-16 10:00",河北,215,,203,12,0,0.944186,0.05581395,0,0.0591133,16.91667,1,,1,1,0,0,1,0.04036043,,0.04093567,0.03438395,0
116.4167,"2003-08-16 10:00",河南,15,,15,0,0,1,0,0,0,,1,,1,,0,,,0.002815844,,0.003024803,0,0
116.4167,"2003-08-16 10:00",湖北,7,,6,1,0,0.8571429,0.1428571,0,0.1666667,6,1,,1,1,0,0.6666667,1,0.00131406,,0.001209921,0.00286533,0
116.4167,"2003-08-16 10:00",湖南,6,,5,1,0,0.8333333,0.1666667,0,0.2,5,1,,1,1,,,,0.001126338,,0.001008268,0.00286533,0
116.4167,"2003-08-16 10:00",吉林,35,,29,6,0,0.8285714,0.1714286,0,0.2068966,4.833333,1,,1,1,0,0,1,0.006570302,,0.005847953,0.01719198,0
116.4167,"2003-08-16 10:00",江苏,7,,7,0,0,1,0,0,0,,1,,1,,0,,,0.00131406,,0.001411575,0,0
116.4167,"2003-08-16 10:00",江西,1,,1,0,0,1,0,0,0,,1,,1,,0,,,0.0001877229,,0.0002016536,0,0
116.4167,"2003-08-16 10:00",辽宁,7,,5,2,0,0.7142857,0.2857143,0,0.4,2.5,1,,1,1,0,0.2,1,0.00131406,,0.001008268,0.005730659,0
116.4167,"2003-08-16 10:00",内蒙古,282,,254,28,0,0.9007092,0.09929078,0,0.1102362,9.071428,1,,1,1,0,0,1,0.05293787,,0.05122,0.08022922,0
116.4167,"2003-08-16 10:00",宁夏,5,,4,1,0,0.8,0.2,0,0.25,4,1,,1,1,0,0,1,0.0009386146,,0.0008066142,0.00286533,0
116.4167,"2003-08-16 10:00",山东,1,,1,0,0,1,0,0,0,,1,,1,,0,,,0.0001877229,,0.0002016536,0,0
116.4167,"2003-08-16 10:00",山西,448,,424,24,0,0.9464286,0.05357143,0,0.05660377,17.66667,1,,1,1,0,0,1,0.08409987,,0.08550111,0.06876791,0
116.4167,"2003-08-16 10:00",陕西,12,,12,0,0,1,0,0,0,,1,,1,,0,,,0.002252675,,0.002419843,0,0
116.4167,"2003-08-16 10:00",上海,8,,6,2,0,0.75,0.25,0,0.3333333,3,1,,1,1,0,0,1,0.001501783,,0.001209921,0.005730659,0
116.4167,"2003-08-16 10:00",四川,20,,18,2,0,0.9,0.1,0,0.1111111,9,1,,1,1,0,0,1,0.003754458,,0.003629764,0.005730659,0
116.4167,"2003-08-16 10:00",天津,175,,149,14,12,0.8514286,0.08,0.06857143,0.09395973,10.64286,1,,1,1,0.075,0,1,0.03285151,,0.03004638,0.04011461,0.006027122
116.4167,"2003-08-16 10:00",浙江,4,,3,1,0,0.75,0.25,0,0.3333333,3,1,,1,1,0,1,,0.0007508917,,0.0006049607,0.00286533,0
116.4167,"2003-08-16 10:00",重庆,3,,3,0,0,1,0,0,0,,1,,1,,0,,,0.0005631688,,0.0006049607,0,0
37.41667,"2003-05-29 10:00",黑龙江,0,2,0,0,0,,,,,,,1,,,,,,0,0.5,0,0,0
37.41667,"2003-05-29 10:00",新疆,0,2,0,0,0,,,,,,,1,,,,,,0,0.5,0,0,0
